x, y, z, r, g, b
44, -65, -88, 4.4, 6.5, 8.8
44, -64, -88, 4.4, 6.4, 8.8
44, -63, -88, 4.4, 6.3, 8.8
44, -62, -88, 4.4, 6.2, 8.8
44, -61, -88, 4.4, 6.1, 8.8
44, -60, -88, 4.4, 6.0, 8.8
44, -59, -88, 4.4, 5.9, 8.8
44, -58, -88, 4.4, 5.8, 8.8
44, -57, -88, 4.4, 5.7, 8.8
44, -56, -88, 4.4, 5.6, 8.8
44, -55, -88, 4.4, 5.5, 8.8
44, -54, -88, 4.4, 5.4, 8.8
44, -53, -88, 4.4, 5.3, 8.8
44, -52, -88, 4.4, 5.2, 8.8
44, -51, -88, 4.4, 5.1, 8.8
44, -50, -88, 4.4, 5.0, 8.8
44, -49, -88, 4.4, 4.9, 8.8
44, -48, -88, 4.4, 4.8, 8.8
44, -47, -88, 4.4, 4.7, 8.8
44, -46, -88, 4.4, 4.6, 8.8
44, -45, -88, 4.4, 4.5, 8.8
44, -44, -88, 4.4, 4.4, 8.8
44, -43, -86, 4.4, 4.3, 8.6
44, -42, -84, 4.4, 4.2, 8.4
44, -41, -82, 4.4, 4.1, 8.2
44, -40, -80, 4.4, 4.0, 8.0
44, -39, -78, 4.4, 3.9, 7.8
44, -38, -76, 4.4, 3.8, 7.6
44, -37, -74, 4.4, 3.7, 7.4
44, -36, -72, 4.4, 3.6, 7.2
44, -35, -70, 4.4, 3.5, 7.0
44, -34, -68, 4.4, 3.4, 6.8
44, -33, -66, 4.4, 3.3, 6.6
44, -32, -64, 4.4, 3.2, 6.4
44, -31, -62, 4.4, 3.1, 6.2
44, -30, -60, 4.4, 3.0, 6.0
44, -29, -58, 4.4, 2.9, 5.8
44, -28, -56, 4.4, 2.8, 5.6
44, -27, -54, 4.4, 2.7, 5.4
44, -26, -52, 4.4, 2.6, 5.2
44, -25, -50, 4.4, 2.5, 5.0
44, -24, -48, 4.4, 2.4, 4.8
44, -23, -46, 4.4, 2.3, 4.6
44, -22, -44, 4.4, 2.2, 4.4
44, -21, -42, 4.4, 2.1, 4.2
44, -20, -40, 4.4, 2.0, 4.0
44, -19, -38, 4.4, 1.9, 3.8
44, -18, -36, 4.4, 1.8, 3.6
44, -17, -34, 4.4, 1.7, 3.4
44, -16, -32, 4.4, 1.6, 3.2
44, -15, -30, 4.4, 1.5, 3.0
44, -14, -28, 4.4, 1.4, 2.8
44, -13, -26, 4.4, 1.3, 2.6
44, -12, -24, 4.4, 1.2, 2.4
44, -11, -22, 4.4, 1.1, 2.2
44, -10, -20, 4.4, 1.0, 2.0
44, -9, -18, 4.4, 0.9, 1.8
44, -8, -16, 4.4, 0.8, 1.6
44, -7, -14, 4.4, 0.7, 1.4
44, -6, -12, 4.4, 0.6, 1.2
44, -5, -10, 4.4, 0.5, 1.0
44, -4, -8, 4.4, 0.4, 0.8
44, -3, -6, 4.4, 0.3, 0.6
44, -2, -4, 4.4, 0.2, 0.4
44, -1, -2, 4.4, 0.1, 0.2
44, 0, 0, 4.4, 0.0, 0.0
44, 1, 2, 4.4, 0.1, 0.2
44, 2, 4, 4.4, 0.2, 0.4
44, 3, 6, 4.4, 0.3, 0.6
44, 4, 8, 4.4, 0.4, 0.8
44, 5, 10, 4.4, 0.5, 1.0
44, 6, 12, 4.4, 0.6, 1.2
44, 7, 14, 4.4, 0.7, 1.4
44, 8, 16, 4.4, 0.8, 1.6
44, 9, 18, 4.4, 0.9, 1.8
44, 10, 20, 4.4, 1.0, 2.0
44, 11, 22, 4.4, 1.1, 2.2
44, 12, 24, 4.4, 1.2, 2.4
44, 13, 26, 4.4, 1.3, 2.6
44, 14, 28, 4.4, 1.4, 2.8
44, 15, 30, 4.4, 1.5, 3.0
44, 16, 32, 4.4, 1.6, 3.2
44, 17, 34, 4.4, 1.7, 3.4
44, 18, 36, 4.4, 1.8, 3.6
44, 19, 38, 4.4, 1.9, 3.8
44, 20, 40, 4.4, 2.0, 4.0
44, 21, 42, 4.4, 2.1, 4.2
44, 22, 44, 4.4, 2.2, 4.4
44, 23, 46, 4.4, 2.3, 4.6
44, 24, 48, 4.4, 2.4, 4.8
44, 25, 50, 4.4, 2.5, 5.0
44, 26, 52, 4.4, 2.6, 5.2
44, 27, 54, 4.4, 2.7, 5.4
44, 28, 56, 4.4, 2.8, 5.6
44, 29, 58, 4.4, 2.9, 5.8
44, 30, 60, 4.4, 3.0, 6.0
44, 31, 62, 4.4, 3.1, 6.2
44, 32, 64, 4.4, 3.2, 6.4
44, 33, 66, 4.4, 3.3, 6.6
44, 34, 68, 4.4, 3.4, 6.8
44, 35, 70, 4.4, 3.5, 7.0
44, 36, 72, 4.4, 3.6, 7.2
44, 37, 74, 4.4, 3.7, 7.4
44, 38, 76, 4.4, 3.8, 7.6
44, 39, 78, 4.4, 3.9, 7.8
44, 40, 80, 4.4, 4.0, 8.0
44, 41, 82, 4.4, 4.1, 8.2
44, 42, 84, 4.4, 4.2, 8.4
44, 43, 86, 4.4, 4.3, 8.6
44, 44, 88, 4.4, 4.4, 8.8
44, 45, 88, 4.4, 4.5, 8.8
44, 46, 88, 4.4, 4.6, 8.8
44, 47, 88, 4.4, 4.7, 8.8
44, 48, 88, 4.4, 4.8, 8.8
44, 49, 88, 4.4, 4.9, 8.8
44, 50, 88, 4.4, 5.0, 8.8
44, 51, 88, 4.4, 5.1, 8.8
44, 52, 88, 4.4, 5.2, 8.8
44, 53, 88, 4.4, 5.3, 8.8
44, 54, 88, 4.4, 5.4, 8.8
44, 55, 88, 4.4, 5.5, 8.8
44, 56, 88, 4.4, 5.6, 8.8
44, 57, 88, 4.4, 5.7, 8.8
44, 58, 88, 4.4, 5.8, 8.8
44, 59, 88, 4.4, 5.9, 8.8
44, 60, 88, 4.4, 6.0, 8.8
44, 61, 88, 4.4, 6.1, 8.8
44, 62, 88, 4.4, 6.2, 8.8
44, 63, 88, 4.4, 6.3, 8.8
44, 64, 88, 4.4, 6.4, 8.8
44, 65, 88, 4.4, 6.5, 8.8
44, 66, 88, 4.4, 6.6, 8.8
44, 67, 88, 4.4, 6.7, 8.8
44, 68, 88, 4.4, 6.8, 8.8
44, 69, 88, 4.4, 6.9, 8.8
44, 70, 88, 4.4, 7.0, 8.8
44, 71, 88, 4.4, 7.1, 8.8
44, 72, 88, 4.4, 7.2, 8.8
44, 73, 88, 4.4, 7.3, 8.8
44, 74, 88, 4.4, 7.4, 8.8
44, 75, 88, 4.4, 7.5, 8.8
44, 76, 88, 4.4, 7.6, 8.8
44, 77, 88, 4.4, 7.7, 8.8
44, 78, 88, 4.4, 7.8, 8.8
44, 79, 88, 4.4, 7.9, 8.8
44, 80, 88, 4.4, 8.0, 8.8
44, 81, 88, 4.4, 8.1, 8.8
44, 82, 88, 4.4, 8.2, 8.8
44, 83, 88, 4.4, 8.3, 8.8
44, 84, 88, 4.4, 8.4, 8.8
44, 85, 88, 4.4, 8.5, 8.8
44, 86, 88, 4.4, 8.6, 8.8
44, 87, 88, 4.4, 8.7, 8.8
44, 88, 88, 4.4, 8.8, 8.8
44, 89, 88, 4.4, 8.9, 8.8
44, 90, 88, 4.4, 9.0, 8.8
44, 91, 88, 4.4, 9.1, 8.8
44, 92, 88, 4.4, 9.2, 8.8
44, 93, 88, 4.4, 9.3, 8.8
44, 94, 88, 4.4, 9.4, 8.8
44, 95, 88, 4.4, 9.5, 8.8
44, 96, 88, 4.4, 9.6, 8.8
44, 97, 88, 4.4, 9.7, 8.8
44, 98, 88, 4.4, 9.8, 8.8
44, 99, 88, 4.4, 9.9, 8.8
44, 100, 88, 4.4, 10.0, 8.8
45, -100, -90, 4.5, 10.0, 9.0
45, -99, -90, 4.5, 9.9, 9.0
45, -98, -90, 4.5, 9.8, 9.0
45, -97, -90, 4.5, 9.7, 9.0
45, -96, -90, 4.5, 9.6, 9.0
45, -95, -90, 4.5, 9.5, 9.0
45, -94, -90, 4.5, 9.4, 9.0
45, -93, -90, 4.5, 9.3, 9.0
45, -92, -90, 4.5, 9.2, 9.0
45, -91, -90, 4.5, 9.1, 9.0
45, -90, -90, 4.5, 9.0, 9.0
45, -89, -90, 4.5, 8.9, 9.0
45, -88, -90, 4.5, 8.8, 9.0
45, -87, -90, 4.5, 8.7, 9.0
45, -86, -90, 4.5, 8.6, 9.0
45, -85, -90, 4.5, 8.5, 9.0
45, -84, -90, 4.5, 8.4, 9.0
45, -83, -90, 4.5, 8.3, 9.0
45, -82, -90, 4.5, 8.2, 9.0
45, -81, -90, 4.5, 8.1, 9.0
45, -80, -90, 4.5, 8.0, 9.0
45, -79, -90, 4.5, 7.9, 9.0
45, -78, -90, 4.5, 7.8, 9.0
45, -77, -90, 4.5, 7.7, 9.0
45, -76, -90, 4.5, 7.6, 9.0
45, -75, -90, 4.5, 7.5, 9.0
45, -74, -90, 4.5, 7.4, 9.0
45, -73, -90, 4.5, 7.3, 9.0
45, -72, -90, 4.5, 7.2, 9.0
45, -71, -90, 4.5, 7.1, 9.0
45, -70, -90, 4.5, 7.0, 9.0
45, -69, -90, 4.5, 6.9, 9.0
45, -68, -90, 4.5, 6.8, 9.0
45, -67, -90, 4.5, 6.7, 9.0
45, -66, -90, 4.5, 6.6, 9.0
45, -65, -90, 4.5, 6.5, 9.0
45, -64, -90, 4.5, 6.4, 9.0
45, -63, -90, 4.5, 6.3, 9.0
45, -62, -90, 4.5, 6.2, 9.0
45, -61, -90, 4.5, 6.1, 9.0
45, -60, -90, 4.5, 6.0, 9.0
45, -59, -90, 4.5, 5.9, 9.0
45, -58, -90, 4.5, 5.8, 9.0
45, -57, -90, 4.5, 5.7, 9.0
45, -56, -90, 4.5, 5.6, 9.0
45, -55, -90, 4.5, 5.5, 9.0
45, -54, -90, 4.5, 5.4, 9.0
45, -53, -90, 4.5, 5.3, 9.0
45, -52, -90, 4.5, 5.2, 9.0
45, -51, -90, 4.5, 5.1, 9.0
45, -50, -90, 4.5, 5.0, 9.0
45, -49, -90, 4.5, 4.9, 9.0
45, -48, -90, 4.5, 4.8, 9.0
45, -47, -90, 4.5, 4.7, 9.0
45, -46, -90, 4.5, 4.6, 9.0
45, -45, -90, 4.5, 4.5, 9.0
45, -44, -88, 4.5, 4.4, 8.8
45, -43, -86, 4.5, 4.3, 8.6
45, -42, -84, 4.5, 4.2, 8.4
45, -41, -82, 4.5, 4.1, 8.2
45, -40, -80, 4.5, 4.0, 8.0
45, -39, -78, 4.5, 3.9, 7.8
45, -38, -76, 4.5, 3.8, 7.6
45, -37, -74, 4.5, 3.7, 7.4
45, -36, -72, 4.5, 3.6, 7.2
45, -35, -70, 4.5, 3.5, 7.0
45, -34, -68, 4.5, 3.4, 6.8
45, -33, -66, 4.5, 3.3, 6.6
45, -32, -64, 4.5, 3.2, 6.4
45, -31, -62, 4.5, 3.1, 6.2
45, -30, -60, 4.5, 3.0, 6.0
45, -29, -58, 4.5, 2.9, 5.8
45, -28, -56, 4.5, 2.8, 5.6
45, -27, -54, 4.5, 2.7, 5.4
45, -26, -52, 4.5, 2.6, 5.2
45, -25, -50, 4.5, 2.5, 5.0
45, -24, -48, 4.5, 2.4, 4.8
45, -23, -46, 4.5, 2.3, 4.6
45, -22, -44, 4.5, 2.2, 4.4
45, -21, -42, 4.5, 2.1, 4.2
45, -20, -40, 4.5, 2.0, 4.0
45, -19, -38, 4.5, 1.9, 3.8
45, -18, -36, 4.5, 1.8, 3.6
45, -17, -34, 4.5, 1.7, 3.4
45, -16, -32, 4.5, 1.6, 3.2
45, -15, -30, 4.5, 1.5, 3.0
45, -14, -28, 4.5, 1.4, 2.8
45, -13, -26, 4.5, 1.3, 2.6
45, -12, -24, 4.5, 1.2, 2.4
45, -11, -22, 4.5, 1.1, 2.2
45, -10, -20, 4.5, 1.0, 2.0
45, -9, -18, 4.5, 0.9, 1.8
45, -8, -16, 4.5, 0.8, 1.6
45, -7, -14, 4.5, 0.7, 1.4
45, -6, -12, 4.5, 0.6, 1.2
45, -5, -10, 4.5, 0.5, 1.0
45, -4, -8, 4.5, 0.4, 0.8
45, -3, -6, 4.5, 0.3, 0.6
45, -2, -4, 4.5, 0.2, 0.4
45, -1, -2, 4.5, 0.1, 0.2
45, 0, 0, 4.5, 0.0, 0.0
45, 1, 2, 4.5, 0.1, 0.2
45, 2, 4, 4.5, 0.2, 0.4
45, 3, 6, 4.5, 0.3, 0.6
45, 4, 8, 4.5, 0.4, 0.8
45, 5, 10, 4.5, 0.5, 1.0
45, 6, 12, 4.5, 0.6, 1.2
45, 7, 14, 4.5, 0.7, 1.4
45, 8, 16, 4.5, 0.8, 1.6
45, 9, 18, 4.5, 0.9, 1.8
45, 10, 20, 4.5, 1.0, 2.0
45, 11, 22, 4.5, 1.1, 2.2
45, 12, 24, 4.5, 1.2, 2.4
45, 13, 26, 4.5, 1.3, 2.6
45, 14, 28, 4.5, 1.4, 2.8
45, 15, 30, 4.5, 1.5, 3.0
45, 16, 32, 4.5, 1.6, 3.2
45, 17, 34, 4.5, 1.7, 3.4
45, 18, 36, 4.5, 1.8, 3.6
45, 19, 38, 4.5, 1.9, 3.8
45, 20, 40, 4.5, 2.0, 4.0
45, 21, 42, 4.5, 2.1, 4.2
45, 22, 44, 4.5, 2.2, 4.4
45, 23, 46, 4.5, 2.3, 4.6
45, 24, 48, 4.5, 2.4, 4.8
45, 25, 50, 4.5, 2.5, 5.0
45, 26, 52, 4.5, 2.6, 5.2
45, 27, 54, 4.5, 2.7, 5.4
45, 28, 56, 4.5, 2.8, 5.6
45, 29, 58, 4.5, 2.9, 5.8
45, 30, 60, 4.5, 3.0, 6.0
45, 31, 62, 4.5, 3.1, 6.2
45, 32, 64, 4.5, 3.2, 6.4
45, 33, 66, 4.5, 3.3, 6.6
45, 34, 68, 4.5, 3.4, 6.8
45, 35, 70, 4.5, 3.5, 7.0
45, 36, 72, 4.5, 3.6, 7.2
45, 37, 74, 4.5, 3.7, 7.4
45, 38, 76, 4.5, 3.8, 7.6
45, 39, 78, 4.5, 3.9, 7.8
45, 40, 80, 4.5, 4.0, 8.0
45, 41, 82, 4.5, 4.1, 8.2
45, 42, 84, 4.5, 4.2, 8.4
45, 43, 86, 4.5, 4.3, 8.6
45, 44, 88, 4.5, 4.4, 8.8
45, 45, 90, 4.5, 4.5, 9.0
45, 46, 90, 4.5, 4.6, 9.0
45, 47, 90, 4.5, 4.7, 9.0
45, 48, 90, 4.5, 4.8, 9.0
45, 49, 90, 4.5, 4.9, 9.0
45, 50, 90, 4.5, 5.0, 9.0
45, 51, 90, 4.5, 5.1, 9.0
45, 52, 90, 4.5, 5.2, 9.0
45, 53, 90, 4.5, 5.3, 9.0
45, 54, 90, 4.5, 5.4, 9.0
45, 55, 90, 4.5, 5.5, 9.0
45, 56, 90, 4.5, 5.6, 9.0
45, 57, 90, 4.5, 5.7, 9.0
45, 58, 90, 4.5, 5.8, 9.0
45, 59, 90, 4.5, 5.9, 9.0
45, 60, 90, 4.5, 6.0, 9.0
45, 61, 90, 4.5, 6.1, 9.0
45, 62, 90, 4.5, 6.2, 9.0
45, 63, 90, 4.5, 6.3, 9.0
45, 64, 90, 4.5, 6.4, 9.0
45, 65, 90, 4.5, 6.5, 9.0
45, 66, 90, 4.5, 6.6, 9.0
45, 67, 90, 4.5, 6.7, 9.0
45, 68, 90, 4.5, 6.8, 9.0
45, 69, 90, 4.5, 6.9, 9.0
45, 70, 90, 4.5, 7.0, 9.0
45, 71, 90, 4.5, 7.1, 9.0
45, 72, 90, 4.5, 7.2, 9.0
45, 73, 90, 4.5, 7.3, 9.0
45, 74, 90, 4.5, 7.4, 9.0
45, 75, 90, 4.5, 7.5, 9.0
45, 76, 90, 4.5, 7.6, 9.0
45, 77, 90, 4.5, 7.7, 9.0
45, 78, 90, 4.5, 7.8, 9.0
45, 79, 90, 4.5, 7.9, 9.0
45, 80, 90, 4.5, 8.0, 9.0
45, 81, 90, 4.5, 8.1, 9.0
45, 82, 90, 4.5, 8.2, 9.0
45, 83, 90, 4.5, 8.3, 9.0
45, 84, 90, 4.5, 8.4, 9.0
45, 85, 90, 4.5, 8.5, 9.0
45, 86, 90, 4.5, 8.6, 9.0
45, 87, 90, 4.5, 8.7, 9.0
45, 88, 90, 4.5, 8.8, 9.0
45, 89, 90, 4.5, 8.9, 9.0
45, 90, 90, 4.5, 9.0, 9.0
45, 91, 90, 4.5, 9.1, 9.0
45, 92, 90, 4.5, 9.2, 9.0
45, 93, 90, 4.5, 9.3, 9.0
45, 94, 90, 4.5, 9.4, 9.0
45, 95, 90, 4.5, 9.5, 9.0
45, 96, 90, 4.5, 9.6, 9.0
45, 97, 90, 4.5, 9.7, 9.0
45, 98, 90, 4.5, 9.8, 9.0
45, 99, 90, 4.5, 9.9, 9.0
45, 100, 90, 4.5, 10.0, 9.0
46, -100, -92, 4.6, 10.0, 9.2
46, -99, -92, 4.6, 9.9, 9.2
46, -98, -92, 4.6, 9.8, 9.2
46, -97, -92, 4.6, 9.7, 9.2
46, -96, -92, 4.6, 9.6, 9.2
46, -95, -92, 4.6, 9.5, 9.2
46, -94, -92, 4.6, 9.4, 9.2
46, -93, -92, 4.6, 9.3, 9.2
46, -92, -92, 4.6, 9.2, 9.2
46, -91, -92, 4.6, 9.1, 9.2
46, -90, -92, 4.6, 9.0, 9.2
46, -89, -92, 4.6, 8.9, 9.2
46, -88, -92, 4.6, 8.8, 9.2
46, -87, -92, 4.6, 8.7, 9.2
46, -86, -92, 4.6, 8.6, 9.2
46, -85, -92, 4.6, 8.5, 9.2
46, -84, -92, 4.6, 8.4, 9.2
46, -83, -92, 4.6, 8.3, 9.2
46, -82, -92, 4.6, 8.2, 9.2
46, -81, -92, 4.6, 8.1, 9.2
46, -80, -92, 4.6, 8.0, 9.2
46, -79, -92, 4.6, 7.9, 9.2
46, -78, -92, 4.6, 7.8, 9.2
46, -77, -92, 4.6, 7.7, 9.2
46, -76, -92, 4.6, 7.6, 9.2
46, -75, -92, 4.6, 7.5, 9.2
46, -74, -92, 4.6, 7.4, 9.2
46, -73, -92, 4.6, 7.3, 9.2
46, -72, -92, 4.6, 7.2, 9.2
46, -71, -92, 4.6, 7.1, 9.2
46, -70, -92, 4.6, 7.0, 9.2
46, -69, -92, 4.6, 6.9, 9.2
46, -68, -92, 4.6, 6.8, 9.2
46, -67, -92, 4.6, 6.7, 9.2
46, -66, -92, 4.6, 6.6, 9.2
46, -65, -92, 4.6, 6.5, 9.2
46, -64, -92, 4.6, 6.4, 9.2
46, -63, -92, 4.6, 6.3, 9.2
46, -62, -92, 4.6, 6.2, 9.2
46, -61, -92, 4.6, 6.1, 9.2
46, -60, -92, 4.6, 6.0, 9.2
46, -59, -92, 4.6, 5.9, 9.2
46, -58, -92, 4.6, 5.8, 9.2
46, -57, -92, 4.6, 5.7, 9.2
46, -56, -92, 4.6, 5.6, 9.2
46, -55, -92, 4.6, 5.5, 9.2
46, -54, -92, 4.6, 5.4, 9.2
46, -53, -92, 4.6, 5.3, 9.2
46, -52, -92, 4.6, 5.2, 9.2
46, -51, -92, 4.6, 5.1, 9.2
46, -50, -92, 4.6, 5.0, 9.2
46, -49, -92, 4.6, 4.9, 9.2
46, -48, -92, 4.6, 4.8, 9.2
46, -47, -92, 4.6, 4.7, 9.2
46, -46, -92, 4.6, 4.6, 9.2
46, -45, -90, 4.6, 4.5, 9.0
46, -44, -88, 4.6, 4.4, 8.8
46, -43, -86, 4.6, 4.3, 8.6
46, -42, -84, 4.6, 4.2, 8.4
46, -41, -82, 4.6, 4.1, 8.2
46, -40, -80, 4.6, 4.0, 8.0
46, -39, -78, 4.6, 3.9, 7.8
46, -38, -76, 4.6, 3.8, 7.6
46, -37, -74, 4.6, 3.7, 7.4
46, -36, -72, 4.6, 3.6, 7.2
46, -35, -70, 4.6, 3.5, 7.0
46, -34, -68, 4.6, 3.4, 6.8
46, -33, -66, 4.6, 3.3, 6.6
46, -32, -64, 4.6, 3.2, 6.4
46, -31, -62, 4.6, 3.1, 6.2
46, -30, -60, 4.6, 3.0, 6.0
46, -29, -58, 4.6, 2.9, 5.8
46, -28, -56, 4.6, 2.8, 5.6
46, -27, -54, 4.6, 2.7, 5.4
46, -26, -52, 4.6, 2.6, 5.2
46, -25, -50, 4.6, 2.5, 5.0
46, -24, -48, 4.6, 2.4, 4.8
46, -23, -46, 4.6, 2.3, 4.6
46, -22, -44, 4.6, 2.2, 4.4
46, -21, -42, 4.6, 2.1, 4.2
46, -20, -40, 4.6, 2.0, 4.0
46, -19, -38, 4.6, 1.9, 3.8
46, -18, -36, 4.6, 1.8, 3.6
46, -17, -34, 4.6, 1.7, 3.4
46, -16, -32, 4.6, 1.6, 3.2
46, -15, -30, 4.6, 1.5, 3.0
46, -14, -28, 4.6, 1.4, 2.8
46, -13, -26, 4.6, 1.3, 2.6
46, -12, -24, 4.6, 1.2, 2.4
46, -11, -22, 4.6, 1.1, 2.2
46, -10, -20, 4.6, 1.0, 2.0
46, -9, -18, 4.6, 0.9, 1.8
46, -8, -16, 4.6, 0.8, 1.6
46, -7, -14, 4.6, 0.7, 1.4
46, -6, -12, 4.6, 0.6, 1.2
46, -5, -10, 4.6, 0.5, 1.0
46, -4, -8, 4.6, 0.4, 0.8
46, -3, -6, 4.6, 0.3, 0.6
46, -2, -4, 4.6, 0.2, 0.4
46, -1, -2, 4.6, 0.1, 0.2
46, 0, 0, 4.6, 0.0, 0.0
46, 1, 2, 4.6, 0.1, 0.2
46, 2, 4, 4.6, 0.2, 0.4
46, 3, 6, 4.6, 0.3, 0.6
46, 4, 8, 4.6, 0.4, 0.8
46, 5, 10, 4.6, 0.5, 1.0
46, 6, 12, 4.6, 0.6, 1.2
46, 7, 14, 4.6, 0.7, 1.4
46, 8, 16, 4.6, 0.8, 1.6
46, 9, 18, 4.6, 0.9, 1.8
46, 10, 20, 4.6, 1.0, 2.0
46, 11, 22, 4.6, 1.1, 2.2
46, 12, 24, 4.6, 1.2, 2.4
46, 13, 26, 4.6, 1.3, 2.6
46, 14, 28, 4.6, 1.4, 2.8
46, 15, 30, 4.6, 1.5, 3.0
46, 16, 32, 4.6, 1.6, 3.2
46, 17, 34, 4.6, 1.7, 3.4
46, 18, 36, 4.6, 1.8, 3.6
46, 19, 38, 4.6, 1.9, 3.8
46, 20, 40, 4.6, 2.0, 4.0
46, 21, 42, 4.6, 2.1, 4.2
46, 22, 44, 4.6, 2.2, 4.4
46, 23, 46, 4.6, 2.3, 4.6
46, 24, 48, 4.6, 2.4, 4.8
46, 25, 50, 4.6, 2.5, 5.0
46, 26, 52, 4.6, 2.6, 5.2
46, 27, 54, 4.6, 2.7, 5.4
46, 28, 56, 4.6, 2.8, 5.6
46, 29, 58, 4.6, 2.9, 5.8
46, 30, 60, 4.6, 3.0, 6.0
46, 31, 62, 4.6, 3.1, 6.2
46, 32, 64, 4.6, 3.2, 6.4
46, 33, 66, 4.6, 3.3, 6.6
46, 34, 68, 4.6, 3.4, 6.8
46, 35, 70, 4.6, 3.5, 7.0
46, 36, 72, 4.6, 3.6, 7.2
46, 37, 74, 4.6, 3.7, 7.4
46, 38, 76, 4.6, 3.8, 7.6
46, 39, 78, 4.6, 3.9, 7.8
46, 40, 80, 4.6, 4.0, 8.0
46, 41, 82, 4.6, 4.1, 8.2
46, 42, 84, 4.6, 4.2, 8.4
46, 43, 86, 4.6, 4.3, 8.6
46, 44, 88, 4.6, 4.4, 8.8
46, 45, 90, 4.6, 4.5, 9.0
46, 46, 92, 4.6, 4.6, 9.2
46, 47, 92, 4.6, 4.7, 9.2
46, 48, 92, 4.6, 4.8, 9.2
46, 49, 92, 4.6, 4.9, 9.2
46, 50, 92, 4.6, 5.0, 9.2
46, 51, 92, 4.6, 5.1, 9.2
46, 52, 92, 4.6, 5.2, 9.2
46, 53, 92, 4.6, 5.3, 9.2
46, 54, 92, 4.6, 5.4, 9.2
46, 55, 92, 4.6, 5.5, 9.2
46, 56, 92, 4.6, 5.6, 9.2
46, 57, 92, 4.6, 5.7, 9.2
46, 58, 92, 4.6, 5.8, 9.2
46, 59, 92, 4.6, 5.9, 9.2
46, 60, 92, 4.6, 6.0, 9.2
46, 61, 92, 4.6, 6.1, 9.2
46, 62, 92, 4.6, 6.2, 9.2
46, 63, 92, 4.6, 6.3, 9.2
46, 64, 92, 4.6, 6.4, 9.2
46, 65, 92, 4.6, 6.5, 9.2
46, 66, 92, 4.6, 6.6, 9.2
46, 67, 92, 4.6, 6.7, 9.2
46, 68, 92, 4.6, 6.8, 9.2
46, 69, 92, 4.6, 6.9, 9.2
46, 70, 92, 4.6, 7.0, 9.2
46, 71, 92, 4.6, 7.1, 9.2
46, 72, 92, 4.6, 7.2, 9.2
46, 73, 92, 4.6, 7.3, 9.2
46, 74, 92, 4.6, 7.4, 9.2
46, 75, 92, 4.6, 7.5, 9.2
46, 76, 92, 4.6, 7.6, 9.2
46, 77, 92, 4.6, 7.7, 9.2
46, 78, 92, 4.6, 7.8, 9.2
46, 79, 92, 4.6, 7.9, 9.2
46, 80, 92, 4.6, 8.0, 9.2
46, 81, 92, 4.6, 8.1, 9.2
46, 82, 92, 4.6, 8.2, 9.2
46, 83, 92, 4.6, 8.3, 9.2
46, 84, 92, 4.6, 8.4, 9.2
46, 85, 92, 4.6, 8.5, 9.2
46, 86, 92, 4.6, 8.6, 9.2
46, 87, 92, 4.6, 8.7, 9.2
46, 88, 92, 4.6, 8.8, 9.2
46, 89, 92, 4.6, 8.9, 9.2
46, 90, 92, 4.6, 9.0, 9.2
46, 91, 92, 4.6, 9.1, 9.2
46, 92, 92, 4.6, 9.2, 9.2
46, 93, 92, 4.6, 9.3, 9.2
46, 94, 92, 4.6, 9.4, 9.2
46, 95, 92, 4.6, 9.5, 9.2
46, 96, 92, 4.6, 9.6, 9.2
46, 97, 92, 4.6, 9.7, 9.2
46, 98, 92, 4.6, 9.8, 9.2
46, 99, 92, 4.6, 9.9, 9.2
46, 100, 92, 4.6, 10.0, 9.2
47, -100, -94, 4.7, 10.0, 9.4
47, -99, -94, 4.7, 9.9, 9.4
47, -98, -94, 4.7, 9.8, 9.4
47, -97, -94, 4.7, 9.7, 9.4
47, -96, -94, 4.7, 9.6, 9.4
47, -95, -94, 4.7, 9.5, 9.4
47, -94, -94, 4.7, 9.4, 9.4
47, -93, -94, 4.7, 9.3, 9.4
47, -92, -94, 4.7, 9.2, 9.4
47, -91, -94, 4.7, 9.1, 9.4
47, -90, -94, 4.7, 9.0, 9.4
47, -89, -94, 4.7, 8.9, 9.4
47, -88, -94, 4.7, 8.8, 9.4
47, -87, -94, 4.7, 8.7, 9.4
47, -86, -94, 4.7, 8.6, 9.4
47, -85, -94, 4.7, 8.5, 9.4
47, -84, -94, 4.7, 8.4, 9.4
47, -83, -94, 4.7, 8.3, 9.4
47, -82, -94, 4.7, 8.2, 9.4
47, -81, -94, 4.7, 8.1, 9.4
47, -80, -94, 4.7, 8.0, 9.4
47, -79, -94, 4.7, 7.9, 9.4
47, -78, -94, 4.7, 7.8, 9.4
47, -77, -94, 4.7, 7.7, 9.4
47, -76, -94, 4.7, 7.6, 9.4
47, -75, -94, 4.7, 7.5, 9.4
47, -74, -94, 4.7, 7.4, 9.4
47, -73, -94, 4.7, 7.3, 9.4
47, -72, -94, 4.7, 7.2, 9.4
47, -71, -94, 4.7, 7.1, 9.4
47, -70, -94, 4.7, 7.0, 9.4
47, -69, -94, 4.7, 6.9, 9.4
47, -68, -94, 4.7, 6.8, 9.4
47, -67, -94, 4.7, 6.7, 9.4
47, -66, -94, 4.7, 6.6, 9.4
47, -65, -94, 4.7, 6.5, 9.4
47, -64, -94, 4.7, 6.4, 9.4
47, -63, -94, 4.7, 6.3, 9.4
47, -62, -94, 4.7, 6.2, 9.4
47, -61, -94, 4.7, 6.1, 9.4
